Time,Unsubtracted Weight,Baseline Weight,Program Temperature,Sample Temperature,Approx. Gas Flow,Unsubtracted Delta T,Baseline Delta T,Unsubtracted Heat Flow,Baseline Heat Flow,Heat Flow Calibration,Unsubstracted Microvolt,R25 Diagnostic Signal, 
0.000000,10.718320,0.000000,25.041667,24.890000,30.000000,-0.026374,0.000000,20.000000,0.000000,1.000000,-0.034777,-1.058000, 
0.002083,10.718102,0.000000,25.041667,24.890000,30.000000,-0.026398,0.000000,19.999648,0.000000,1.000000,-0.034810,-1.059000, 
0.004167,10.717884,0.000000,25.083333,24.900000,30.000000,-0.026398,0.000000,19.999649,0.000000,1.000000,-0.034810,-1.059000, 
0.006250,10.717884,0.000000,25.125000,24.900000,30.000000,-0.026423,0.000000,19.999297,0.000000,1.000000,-0.034843,-1.060000, 
0.008333,10.717665,0.000000,25.166667,24.900000,30.000000,-0.026448,0.000000,19.998944,0.000000,1.000000,-0.034876,-1.061000, 
0.010417,10.717665,0.000000,25.208333,24.900000,30.000000,-0.026447,0.000000,19.998944,0.000000,1.000000,-0.034876,-1.061000, 
0.012500,10.717447,0.000000,25.250000,24.910000,30.000000,-0.026473,0.000000,19.998593,0.000000,1.000000,-0.034909,-1.062000, 
0.014583,10.717229,0.000000,25.291667,24.910000,30.000000,-0.026498,0.000000,19.998241,0.000000,1.000000,-0.034942,-1.063000, 
0.016667,10.717229,0.000000,25.333333,24.910000,30.000000,-0.026497,0.000000,19.998241,0.000000,1.000000,-0.034942,-1.063000, 
0.018750,10.717011,0.000000,25.375000,24.910000,30.000000,-0.026522,0.000000,19.997889,0.000000,1.000000,-0.034975,-1.064000, 
0.020833,10.717011,0.000000,25.416667,24.910000,30.000000,-0.026547,0.000000,19.997536,0.000000,1.000000,-0.035008,-1.065000, 
0.022917,10.716792,0.000000,25.458333,24.910000,30.000000,-0.026572,0.000000,19.997184,0.000000,1.000000,-0.035040,-1.066000, 
0.025000,10.716574,0.000000,25.500000,24.910000,30.000000,-0.026572,0.000000,19.997184,0.000000,1.000000,-0.035040,-1.066000, 
0.027083,10.716574,0.000000,25.541667,24.910000,30.000000,-0.026596,0.000000,19.996832,0.000000,1.000000,-0.035073,-1.067000, 
0.029167,10.716356,0.000000,25.583333,24.910000,30.000000,-0.026621,0.000000,19.996480,0.000000,1.000000,-0.035106,-1.068000, 
0.031250,10.716356,0.000000,25.625000,24.910000,30.000000,-0.026622,0.000000,19.996480,0.000000,1.000000,-0.035106,-1.068000, 
0.033333,10.716138,0.000000,25.666667,24.910000,30.000000,-0.026646,0.000000,19.996127,0.000000,1.000000,-0.035139,-1.069000, 
0.035417,10.715920,0.000000,25.708333,24.910000,30.000000,-0.026646,0.000000,19.996127,0.000000,1.000000,-0.035139,-1.069000, 
0.037500,10.715920,0.000000,25.750000,24.920000,30.000000,-0.026670,0.000000,19.995776,0.000000,1.000000,-0.035172,-1.070000, 
0.039583,10.715701,0.000000,25.791667,24.920000,30.000000,-0.026671,0.000000,19.995776,0.000000,1.000000,-0.035172,-1.070000, 
0.041667,10.715701,0.000000,25.833333,24.920000,30.000000,-0.026696,0.000000,19.995424,0.000000,1.000000,-0.035205,-1.071000, 
0.043750,10.715483,0.000000,25.875000,24.920000,30.000000,-0.026720,0.000000,19.995072,0.000000,1.000000,-0.035238,-1.072000, 
0.045833,10.715483,0.000000,25.916667,24.920000,30.000000,-0.026721,0.000000,19.995072,0.000000,1.000000,-0.035238,-1.072000, 
0.047917,10.715265,0.000000,25.958333,24.920000,30.000000,-0.026745,0.000000,19.994720,0.000000,1.000000,-0.035271,-1.073000, 
0.050000,10.715047,0.000000,26.000000,24.920000,30.000000,-0.026745,0.000000,19.994720,0.000000,1.000000,-0.035271,-1.073000, 
0.052083,10.715047,0.000000,26.041667,24.920000,30.000000,-0.026770,0.000000,19.994367,0.000000,1.000000,-0.035303,-1.074000, 
0.054167,10.714829,0.000000,26.083333,24.920000,30.000000,-0.026794,0.000000,19.994015,0.000000,1.000000,-0.035336,-1.075000, 
0.056250,10.714829,0.000000,26.125000,24.920000,30.000000,-0.026795,0.000000,19.994015,0.000000,1.000000,-0.035336,-1.075000, 
0.058333,10.714610,0.000000,26.166667,24.920000,30.000000,-0.026819,0.000000,19.993663,0.000000,1.000000,-0.035369,-1.076000, 
0.060417,10.714610,0.000000,26.208333,24.920000,30.000000,-0.026844,0.000000,19.993311,0.000000,1.000000,-0.035402,-1.077000, 
0.062500,10.714392,0.000000,26.250000,24.930000,30.000000,-0.026844,0.000000,19.993312,0.000000,1.000000,-0.035402,-1.077000, 
0.064583,10.714392,0.000000,26.291667,24.930000,30.000000,-0.026869,0.000000,19.992959,0.000000,1.000000,-0.035435,-1.078000, 
0.066667,10.714174,0.000000,26.333333,24.930000,30.000000,-0.026893,0.000000,19.992607,0.000000,1.000000,-0.035468,-1.079000, 
0.068750,10.714174,0.000000,26.375000,24.930000,30.000000,-0.026894,0.000000,19.992607,0.000000,1.000000,-0.035468,-1.079000, 
0.070833,10.713956,0.000000,26.416667,24.930000,30.000000,-0.026919,0.000000,19.992255,0.000000,1.000000,-0.035501,-1.080000, 
0.072917,10.713956,0.000000,26.458333,24.930000,30.000000,-0.026943,0.000000,19.991903,0.000000,1.000000,-0.035533,-1.081000, 
0.075000,10.713738,0.000000,26.500000,24.930000,30.000000,-0.026943,0.000000,19.991903,0.000000,1.000000,-0.035533,-1.081000, 
0.077083,10.713738,0.000000,26.541667,24.940000,30.000000,-0.026968,0.000000,19.991552,0.000000,1.000000,-0.035566,-1.082000, 
0.079167,10.713519,0.000000,26.583333,24.940000,30.000000,-0.026968,0.000000,19.991552,0.000000,1.000000,-0.035566,-1.082000, 
0.081250,10.713519,0.000000,26.625000,24.940000,30.000000,-0.026993,0.000000,19.991199,0.000000,1.000000,-0.035599,-1.083000, 
0.083333,10.713301,0.000000,26.666667,24.940000,30.000000,-0.026993,0.000000,19.991199,0.000000,1.000000,-0.035599,-1.083000, 
0.085417,10.713301,0.000000,26.708333,24.940000,30.000000,-0.027017,0.000000,19.990847,0.000000,1.000000,-0.035632,-1.084000, 
0.087500,10.713083,0.000000,26.750000,24.940000,30.000000,-0.027017,0.000000,19.990847,0.000000,1.000000,-0.035632,-1.084000, 
0.089583,10.713083,0.000000,26.791667,24.940000,30.000000,-0.027042,0.000000,19.990495,0.000000,1.000000,-0.035665,-1.085000, 
0.091667,10.712865,0.000000,26.833333,24.940000,30.000000,-0.027042,0.000000,19.990495,0.000000,1.000000,-0.035665,-1.085000, 
0.093750,10.712865,0.000000,26.875000,24.940000,30.000000,-0.027067,0.000000,19.990143,0.000000,1.000000,-0.035698,-1.086000, 
0.095833,10.712647,0.000000,26.916667,24.940000,30.000000,-0.027067,0.000000,19.990143,0.000000,1.000000,-0.035698,-1.086000, 
0.097917,10.712647,0.000000,26.958333,24.950000,30.000000,-0.027092,0.000000,19.989792,0.000000,1.000000,-0.035731,-1.087000, 
0.100000,10.712428,0.000000,27.000000,24.950000,30.000000,-0.027092,0.000000,19.989792,0.000000,1.000000,-0.035731,-1.087000, 
0.102083,10.712428,0.000000,27.041667,24.950000,30.000000,-0.027116,0.000000,19.989439,0.000000,1.000000,-0.035764,-1.088000, 
0.104167,10.712210,0.000000,27.083333,24.950000,30.000000,-0.027141,0.000000,19.989087,0.000000,1.000000,-0.035796,-1.089000, 
0.106250,10.712210,0.000000,27.125000,24.950000,30.000000,-0.027141,0.000000,19.989087,0.000000,1.000000,-0.035796,-1.089000, 
0.108333,10.712210,0.000000,27.166667,24.950000,30.000000,-0.027165,0.000000,19.988735,0.000000,1.000000,-0.035829,-1.090000, 
0.110417,10.711992,0.000000,27.208333,24.950000,30.000000,-0.027166,0.000000,19.988735,0.000000,1.000000,-0.035829,-1.090000, 
0.112500,10.711992,0.000000,27.250000,24.950000,30.000000,-0.027191,0.000000,19.988383,0.000000,1.000000,-0.035862,-1.091000, 
0.114583,10.711774,0.000000,27.291667,24.950000,30.000000,-0.027191,0.000000,19.988383,0.000000,1.000000,-0.035862,-1.091000, 
0.116667,10.711774,0.000000,27.333333,24.950000,30.000000,-0.027215,0.000000,19.988030,0.000000,1.000000,-0.035895,-1.092000, 
0.118750,10.711556,0.000000,27.375000,24.960000,30.000000,-0.027215,0.000000,19.988031,0.000000,1.000000,-0.035895,-1.092000, 
0.120833,10.711556,0.000000,27.416667,24.960000,30.000000,-0.027240,0.000000,19.987679,0.000000,1.000000,-0.035928,-1.093000, 
0.122917,10.711556,0.000000,27.458333,24.960000,30.000000,-0.027240,0.000000,19.987679,0.000000,1.000000,-0.035928,-1.093000, 
0.125000,10.711337,0.000000,27.500000,24.960000,30.000000,-0.027265,0.000000,19.987327,0.000000,1.000000,-0.035961,-1.094000, 
0.127083,10.711337,0.000000,27.541667,24.960000,30.000000,-0.027265,0.000000,19.987327,0.000000,1.000000,-0.035961,-1.094000, 
0.129167,10.711119,0.000000,27.583333,24.960000,30.000000,-0.027289,0.000000,19.986975,0.000000,1.000000,-0.035994,-1.095000, 
0.131250,10.711119,0.000000,27.625000,24.960000,30.000000,-0.027289,0.000000,19.986975,0.000000,1.000000,-0.035994,-1.095000, 
0.133333,10.711119,0.000000,27.666667,24.960000,30.000000,-0.027314,0.000000,19.986623,0.000000,1.000000,-0.036027,-1.096000, 
0.135417,10.710901,0.000000,27.708333,24.960000,30.000000,-0.027339,0.000000,19.986270,0.000000,1.000000,-0.036059,-1.097000, 
0.137500,10.710901,0.000000,27.750000,24.960000,30.000000,-0.027339,0.000000,19.986270,0.000000,1.000000,-0.036059,-1.097000, 
0.139583,10.710683,0.000000,27.791667,24.970000,30.000000,-0.027363,0.000000,19.985919,0.000000,1.000000,-0.036092,-1.098000, 
0.141667,10.710683,0.000000,27.833333,24.970000,30.000000,-0.027363,0.000000,19.985919,0.000000,1.000000,-0.036092,-1.098000, 
0.143750,10.710683,0.000000,27.875000,24.970000,30.000000,-0.027388,0.000000,19.985567,0.000000,1.000000,-0.036125,-1.099000, 
0.145833,10.710465,0.000000,27.916667,24.970000,30.000000,-0.027413,0.000000,19.985215,0.000000,1.000000,-0.036158,-1.100000, 
0.147917,10.710465,0.000000,27.958333,24.970000,30.000000,-0.027413,0.000000,19.985215,0.000000,1.000000,-0.036158,-1.100000, 
0.150000,10.710465,0.000000,28.000000,24.970000,30.000000,-0.027438,0.000000,19.984862,0.000000,1.000000,-0.036191,-1.101000, 
0.152083,10.710246,0.000000,28.041667,24.970000,30.000000,-0.027462,0.000000,19.984510,0.000000,1.000000,-0.036224,-1.102000, 
0.154167,10.710246,0.000000,28.083333,24.970000,30.000000,-0.027462,0.000000,19.984510,0.000000,1.000000,-0.036224,-1.102000, 
0.156250,10.710246,0.000000,28.125000,24.980000,30.000000,-0.027487,0.000000,19.984159,0.000000,1.000000,-0.036257,-1.103000, 
0.158333,10.710028,0.000000,28.166667,24.980000,30.000000,-0.027512,0.000000,19.983807,0.000000,1.000000,-0.036290,-1.104000, 
0.160417,10.710028,0.000000,28.208333,24.980000,30.000000,-0.027537,0.000000,19.983455,0.000000,1.000000,-0.036322,-1.105000, 
0.162500,10.710028,0.000000,28.250000,24.980000,30.000000,-0.027537,0.000000,19.983455,0.000000,1.000000,-0.036322,-1.105000, 
0.164583,10.709810,0.000000,28.291667,24.980000,30.000000,-0.027562,0.000000,19.983102,0.000000,1.000000,-0.036355,-1.106000, 
0.166667,10.709810,0.000000,28.333333,24.980000,30.000000,-0.027586,0.000000,19.982750,0.000000,1.000000,-0.036388,-1.107000, 
0.168750,10.709810,0.000000,28.375000,24.980000,30.000000,-0.027612,0.000000,19.982398,0.000000,1.000000,-0.036421,-1.108000, 
0.170833,10.709592,0.000000,28.416667,24.980000,30.000000,-0.027635,0.000000,19.982046,0.000000,1.000000,-0.036454,-1.109000, 
0.172917,10.709592,0.000000,28.458333,24.980000,30.000000,-0.027660,0.000000,19.981693,0.000000,1.000000,-0.036487,-1.110000, 
0.175000,10.709592,0.000000,28.500000,24.980000,30.000000,-0.027661,0.000000,19.981693,0.000000,1.000000,-0.036487,-1.110000, 
0.177083,10.709374,0.000000,28.541667,24.990000,30.000000,-0.027686,0.000000,19.981342,0.000000,1.000000,-0.036520,-1.111000, 
0.179167,10.709374,0.000000,28.583333,24.990000,30.000000,-0.027710,0.000000,19.980990,0.000000,1.000000,-0.036552,-1.112000, 
0.181250,10.709374,0.000000,28.625000,24.990000,30.000000,-0.027735,0.000000,19.980638,0.000000,1.000000,-0.036585,-1.113000, 
0.183333,10.709374,0.000000,28.666667,24.990000,30.000000,-0.027759,0.000000,19.980286,0.000000,1.000000,-0.036618,-1.114000, 
0.185417,10.709155,0.000000,28.708333,24.990000,30.000000,-0.027759,0.000000,19.980286,0.000000,1.000000,-0.036618,-1.114000, 
0.187500,10.709155,0.000000,28.750000,24.990000,30.000000,-0.027784,0.000000,19.979933,0.000000,1.000000,-0.036651,-1.115000, 
0.189583,10.709155,0.000000,28.791667,24.990000,30.000000,-0.027810,0.000000,19.979581,0.000000,1.000000,-0.036684,-1.116000, 
0.191667,10.708937,0.000000,28.833333,24.990000,30.000000,-0.027809,0.000000,19.979581,0.000000,1.000000,-0.036684,-1.116000, 
0.193750,10.708937,0.000000,28.875000,25.000000,30.000000,-0.027834,0.000000,19.979230,0.000000,1.000000,-0.036717,-1.117000, 
0.195833,10.708937,0.000000,28.916667,25.000000,30.000000,-0.027834,0.000000,19.979230,0.000000,1.000000,-0.036717,-1.117000, 
0.197917,10.708937,0.000000,28.958333,25.000000,30.000000,-0.027859,0.000000,19.978878,0.000000,1.000000,-0.036750,-1.118000, 
0.200000,10.708937,0.000000,29.000000,25.000000,30.000000,-0.027859,0.000000,19.978878,0.000000,1.000000,-0.036750,-1.118000, 
0.202083,10.708719,0.000000,29.041667,25.000000,30.000000,-0.027859,0.000000,19.978878,0.000000,1.000000,-0.036750,-1.118000, 
0.204167,10.708719,0.000000,29.083333,25.000000,30.000000,-0.027883,0.000000,19.978526,0.000000,1.000000,-0.036783,-1.119000, 
0.206250,10.708719,0.000000,29.125000,25.000000,30.000000,-0.027883,0.000000,19.978526,0.000000,1.000000,-0.036783,-1.119000, 
0.208333,10.708719,0.000000,29.166667,25.000000,30.000000,-0.027883,0.000000,19.978526,0.000000,1.000000,-0.036783,-1.119000, 
0.210417,10.708501,0.000000,29.208333,25.000000,30.000000,-0.027908,0.000000,19.978173,0.000000,1.000000,-0.036815,-1.120000, 
0.212500,10.708501,0.000000,29.250000,25.010000,30.000000,-0.027909,0.000000,19.978175,0.000000,1.000000,-0.036815,-1.120000, 
0.214583,10.708501,0.000000,29.291667,25.010000,30.000000,-0.027908,0.000000,19.978175,0.000000,1.000000,-0.036815,-1.120000, 
0.216667,10.708501,0.000000,29.333333,25.010000,30.000000,-0.027933,0.000000,19.977822,0.000000,1.000000,-0.036848,-1.121000, 
0.218750,10.708501,0.000000,29.375000,25.010000,30.000000,-0.027932,0.000000,19.977822,0.000000,1.000000,-0.036848,-1.121000, 
0.220833,10.708283,0.000000,29.416667,25.010000,30.000000,-0.027957,0.000000,19.977470,0.000000,1.000000,-0.036881,-1.122000, 
0.222917,10.708283,0.000000,29.458333,25.010000,30.000000,-0.027982,0.000000,19.977118,0.000000,1.000000,-0.036914,-1.123000, 
0.225000,10.708283,0.000000,29.500000,25.010000,30.000000,-0.028007,0.000000,19.976766,0.000000,1.000000,-0.036947,-1.124000, 
0.227083,10.708283,0.000000,29.541667,25.010000,30.000000,-0.028032,0.000000,19.976413,0.000000,1.000000,-0.036980,-1.125000, 
0.229167,10.708283,0.000000,29.583333,25.010000,30.000000,-0.028057,0.000000,19.976061,0.000000,1.000000,-0.037013,-1.126000, 
0.231250,10.708283,0.000000,29.625000,25.020000,30.000000,-0.028081,0.000000,19.975710,0.000000,1.000000,-0.037046,-1.127000, 
0.233333,10.708064,0.000000,29.666667,25.020000,30.000000,-0.028081,0.000000,19.975710,0.000000,1.000000,-0.037046,-1.127000, 
0.235417,10.708064,0.000000,29.708333,25.020000,30.000000,-0.028106,0.000000,19.975358,0.000000,1.000000,-0.037078,-1.128000, 
0.237500,10.708064,0.000000,29.750000,25.020000,30.000000,-0.028131,0.000000,19.975006,0.000000,1.000000,-0.037111,-1.129000, 
0.239583,10.708064,0.000000,29.791667,25.020000,30.000000,-0.028155,0.000000,19.974653,0.000000,1.000000,-0.037144,-1.130000, 
0.241667,10.708064,0.000000,29.833333,25.020000,30.000000,-0.028180,0.000000,19.974301,0.000000,1.000000,-0.037177,-1.131000, 
0.243750,10.708064,0.000000,29.875000,25.020000,30.000000,-0.028205,0.000000,19.973949,0.000000,1.000000,-0.037210,-1.132000, 
0.245833,10.708064,0.000000,29.916667,25.020000,30.000000,-0.028230,0.000000,19.973597,0.000000,1.000000,-0.037243,-1.133000, 
0.247917,10.708064,0.000000,29.958333,25.020000,30.000000,-0.028254,0.000000,19.973244,0.000000,1.000000,-0.037276,-1.134000, 
0.250000,10.707846,0.000000,30.000000,25.030000,30.000000,-0.028254,0.000000,19.973246,0.000000,1.000000,-0.037276,-1.134000, 
0.252083,10.707846,0.000000,30.041667,25.030000,30.000000,-0.028279,0.000000,19.972893,0.000000,1.000000,-0.037309,-1.135000, 
0.254167,10.707846,0.000000,30.083333,25.030000,30.000000,-0.028304,0.000000,19.972541,0.000000,1.000000,-0.037341,-1.136000, 
0.256250,10.707846,0.000000,30.125000,25.030000,30.000000,-0.028328,0.000000,19.972189,0.000000,1.000000,-0.037374,-1.137000, 
0.258333,10.707846,0.000000,30.166667,25.030000,30.000000,-0.028378,0.000000,19.971484,0.000000,1.000000,-0.037440,-1.139000, 
0.260417,10.707846,0.000000,30.208333,25.040000,30.000000,-0.028403,0.000000,19.971133,0.000000,1.000000,-0.037473,-1.140000, 
0.262500,10.707846,0.000000,30.250000,25.040000,30.000000,-0.028452,0.000000,19.970429,0.000000,1.000000,-0.037539,-1.142000, 
0.264583,10.707846,0.000000,30.291667,25.040000,30.000000,-0.028501,0.000000,19.969724,0.000000,1.000000,-0.037604,-1.144000, 
0.266667,10.707846,0.000000,30.333333,25.050000,30.000000,-0.028525,0.000000,19.969373,0.000000,1.000000,-0.037637,-1.145000, 
0.268750,10.707846,0.000000,30.375000,25.050000,30.000000,-0.028576,0.000000,19.968669,0.000000,1.000000,-0.037703,-1.147000, 
0.270833,10.707846,0.000000,30.416667,25.050000,30.000000,-0.028625,0.000000,19.967964,0.000000,1.000000,-0.037769,-1.149000, 
0.272917,10.707846,0.000000,30.458333,25.050000,30.000000,-0.028649,0.000000,19.967612,0.000000,1.000000,-0.037802,-1.150000, 
0.275000,10.707846,0.000000,30.500000,25.060000,30.000000,-0.028698,0.000000,19.966909,0.000000,1.000000,-0.037867,-1.152000, 
0.277083,10.707846,0.000000,30.541667,25.060000,30.000000,-0.028748,0.000000,19.966205,0.000000,1.000000,-0.037933,-1.154000, 
0.279167,10.707846,0.000000,30.583333,25.070000,30.000000,-0.028798,0.000000,19.965501,0.000000,1.000000,-0.037999,-1.156000, 
0.281250,10.707846,0.000000,30.625000,25.070000,30.000000,-0.028847,0.000000,19.964797,0.000000,1.000000,-0.038065,-1.158000, 
0.283333,10.707846,0.000000,30.666667,25.070000,30.000000,-0.028897,0.000000,19.964092,0.000000,1.000000,-0.038130,-1.160000, 
0.285417,10.707846,0.000000,30.708333,25.070000,30.000000,-0.028946,0.000000,19.963388,0.000000,1.000000,-0.038196,-1.162000, 
0.287500,10.707846,0.000000,30.750000,25.080000,30.000000,-0.028971,0.000000,19.963037,0.000000,1.000000,-0.038229,-1.163000, 
0.289583,10.707846,0.000000,30.791667,25.080000,30.000000,-0.029020,0.000000,19.962332,0.000000,1.000000,-0.038295,-1.165000, 
0.291667,10.707628,0.000000,30.833333,25.080000,30.000000,-0.029045,0.000000,19.961980,0.000000,1.000000,-0.038328,-1.166000, 
0.293750,10.707628,0.000000,30.875000,25.090000,30.000000,-0.029094,0.000000,19.961277,0.000000,1.000000,-0.038393,-1.168000, 
0.295833,10.707628,0.000000,30.916667,25.090000,30.000000,-0.029118,0.000000,19.960925,0.000000,1.000000,-0.038426,-1.169000, 
0.297917,10.707846,0.000000,30.958333,25.100000,30.000000,-0.029168,0.000000,19.960221,0.000000,1.000000,-0.038492,-1.171000, 
0.300000,10.707846,0.000000,31.000000,25.100000,30.000000,-0.029242,0.000000,19.959165,0.000000,1.000000,-0.038590,-1.174000, 
0.302083,10.707846,0.000000,31.041667,25.110000,30.000000,-0.029317,0.000000,19.958109,0.000000,1.000000,-0.038689,-1.177000, 
0.304167,10.707846,0.000000,31.083333,25.110000,30.000000,-0.029365,0.000000,19.957405,0.000000,1.000000,-0.038755,-1.179000, 
0.306250,10.707846,0.000000,31.125000,25.120000,30.000000,-0.029440,0.000000,19.956349,0.000000,1.000000,-0.038853,-1.182000, 
0.308333,10.707846,0.000000,31.166667,25.120000,30.000000,-0.029514,0.000000,19.955293,0.000000,1.000000,-0.038952,-1.185000, 
0.310417,10.707846,0.000000,31.208333,25.130000,30.000000,-0.029614,0.000000,19.953885,0.000000,1.000000,-0.039084,-1.189000, 
0.312500,10.707846,0.000000,31.250000,25.130000,30.000000,-0.029712,0.000000,19.952476,0.000000,1.000000,-0.039215,-1.193000, 
0.314583,10.707846,0.000000,31.291667,25.130000,30.000000,-0.029811,0.000000,19.951067,0.000000,1.000000,-0.039347,-1.197000, 
0.316667,10.707846,0.000000,31.333333,25.140000,30.000000,-0.029911,0.000000,19.949660,0.000000,1.000000,-0.039478,-1.201000, 
0.318750,10.707846,0.000000,31.375000,25.140000,30.000000,-0.030059,0.000000,19.947546,0.000000,1.000000,-0.039675,-1.207000, 
0.320833,10.707846,0.000000,31.416667,25.150000,30.000000,-0.030208,0.000000,19.945434,0.000000,1.000000,-0.039872,-1.213000, 
0.322917,10.707846,0.000000,31.458333,25.150000,30.000000,-0.030357,0.000000,19.943321,0.000000,1.000000,-0.040070,-1.219000, 
0.325000,10.707846,0.000000,31.500000,25.160000,30.000000,-0.030556,0.000000,19.940504,0.000000,1.000000,-0.040333,-1.227000, 
0.327083,10.707846,0.000000,31.541667,25.160000,30.000000,-0.030779,0.000000,19.937335,0.000000,1.000000,-0.040628,-1.236000, 
0.329167,10.707846,0.000000,31.583333,25.170000,30.000000,-0.030977,0.000000,19.934518,0.000000,1.000000,-0.040891,-1.244000, 
0.331250,10.707846,0.000000,31.625000,25.170000,30.000000,-0.031176,0.000000,19.931700,0.000000,1.000000,-0.041154,-1.252000, 
0.333333,10.707846,0.000000,31.666667,25.180000,30.000000,-0.031399,0.000000,19.928532,0.000000,1.000000,-0.041450,-1.261000, 
0.335417,10.707846,0.000000,31.708333,25.180000,30.000000,-0.031648,0.000000,19.925010,0.000000,1.000000,-0.041779,-1.271000, 
0.337500,10.708064,0.000000,31.750000,25.190000,30.000000,-0.031872,0.000000,19.921841,0.000000,1.000000,-0.042075,-1.280000, 
0.339583,10.708064,0.000000,31.791667,25.200000,30.000000,-0.032119,0.000000,19.918320,0.000000,1.000000,-0.042404,-1.290000, 
0.341667,10.708064,0.000000,31.833333,25.200000,30.000000,-0.032393,0.000000,19.914446,0.000000,1.000000,-0.042765,-1.301000, 
0.343750,10.708064,0.000000,31.875000,25.210000,30.000000,-0.032666,0.000000,19.910573,0.000000,1.000000,-0.043127,-1.312000, 
0.345833,10.708064,0.000000,31.916667,25.220000,30.000000,-0.032964,0.000000,19.906348,0.000000,1.000000,-0.043521,-1.324000, 
0.347917,10.708064,0.000000,31.958333,25.220000,30.000000,-0.033287,0.000000,19.901769,0.000000,1.000000,-0.043948,-1.337000, 
0.350000,10.708064,0.000000,32.000000,25.230000,30.000000,-0.033584,0.000000,19.897544,0.000000,1.000000,-0.044343,-1.349000, 
0.352083,10.708064,0.000000,32.041667,25.240000,30.000000,-0.033882,0.000000,19.893319,0.000000,1.000000,-0.044737,-1.361000, 
0.354167,10.708064,0.000000,32.083333,25.240000,30.000000,-0.034156,0.000000,19.889444,0.000000,1.000000,-0.045099,-1.372000, 
0.356250,10.708064,0.000000,32.125000,25.250000,30.000000,-0.034428,0.000000,19.885572,0.000000,1.000000,-0.045461,-1.383000, 
0.358333,10.708283,0.000000,32.166667,25.260000,30.000000,-0.034677,0.000000,19.882051,0.000000,1.000000,-0.045789,-1.393000, 
0.360417,10.708283,0.000000,32.208333,25.260000,30.000000,-0.034950,0.000000,19.878177,0.000000,1.000000,-0.046151,-1.404000, 
0.362500,10.708283,0.000000,32.250000,25.270000,30.000000,-0.035247,0.000000,19.873952,0.000000,1.000000,-0.046545,-1.416000, 
0.364583,10.708283,0.000000,32.291667,25.280000,30.000000,-0.035546,0.000000,19.869727,0.000000,1.000000,-0.046940,-1.428000, 
0.366667,10.708283,0.000000,32.333333,25.280000,30.000000,-0.035868,0.000000,19.865148,0.000000,1.000000,-0.047367,-1.441000, 
0.368750,10.708283,0.000000,32.375000,25.290000,30.000000,-0.036190,0.000000,19.860571,0.000000,1.000000,-0.047794,-1.454000, 
0.370833,10.708283,0.000000,32.416667,25.300000,30.000000,-0.036537,0.000000,19.855642,0.000000,1.000000,-0.048255,-1.468000, 
0.372917,10.708501,0.000000,32.458333,25.300000,30.000000,-0.036836,0.000000,19.851415,0.000000,1.000000,-0.048649,-1.480000, 
0.375000,10.708501,0.000000,32.500000,25.310000,30.000000,-0.037158,0.000000,19.846838,0.000000,1.000000,-0.049076,-1.493000, 
0.377083,10.708501,0.000000,32.541667,25.320000,30.000000,-0.037480,0.000000,19.842261,0.000000,1.000000,-0.049504,-1.506000, 
0.379167,10.708501,0.000000,32.583333,25.330000,30.000000,-0.037802,0.000000,19.837684,0.000000,1.000000,-0.049931,-1.519000, 
0.381250,10.708501,0.000000,32.625000,25.330000,30.000000,-0.038150,0.000000,19.832753,0.000000,1.000000,-0.050391,-1.533000, 
0.383333,10.708501,0.000000,32.666667,25.340000,30.000000,-0.038472,0.000000,19.828176,0.000000,1.000000,-0.050818,-1.546000, 
0.385417,10.708719,0.000000,32.708333,25.350000,30.000000,-0.038820,0.000000,19.823247,0.000000,1.000000,-0.051279,-1.560000, 
0.387500,10.708719,0.000000,32.750000,25.360000,30.000000,-0.039142,0.000000,19.818670,0.000000,1.000000,-0.051706,-1.573000, 
0.389583,10.708719,0.000000,32.791667,25.370000,30.000000,-0.039464,0.000000,19.814093,0.000000,1.000000,-0.052133,-1.586000, 
0.391667,10.708719,0.000000,32.833333,25.380000,30.000000,-0.039786,0.000000,19.809516,0.000000,1.000000,-0.052561,-1.599000, 
0.393750,10.708719,0.000000,32.875000,25.390000,30.000000,-0.040109,0.000000,19.804939,0.000000,1.000000,-0.052988,-1.612000, 
0.395833,10.708719,0.000000,32.916667,25.390000,30.000000,-0.040431,0.000000,19.800361,0.000000,1.000000,-0.053415,-1.625000, 
0.397917,10.708937,0.000000,32.958333,25.400000,30.000000,-0.040778,0.000000,19.795432,0.000000,1.000000,-0.053875,-1.639000, 
0.400000,10.708937,0.000000,33.000000,25.410000,30.000000,-0.041151,0.000000,19.790151,0.000000,1.000000,-0.054369,-1.654000, 
0.402083,10.708937,0.000000,33.041667,25.420000,30.000000,-0.041472,0.000000,19.785574,0.000000,1.000000,-0.054796,-1.667000, 
0.404167,10.708937,0.000000,33.083333,25.430000,30.000000,-0.041868,0.000000,19.779940,0.000000,1.000000,-0.055322,-1.683000, 
0.406250,10.708937,0.000000,33.125000,25.440000,30.000000,-0.042241,0.000000,19.774659,0.000000,1.000000,-0.055815,-1.698000, 
0.408333,10.709155,0.000000,33.166667,25.440000,30.000000,-0.042662,0.000000,19.768672,0.000000,1.000000,-0.056374,-1.715000, 
0.410417,10.709155,0.000000,33.208333,25.450000,30.000000,-0.043059,0.000000,19.763039,0.000000,1.000000,-0.056900,-1.731000, 
